Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2019-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Caribbean small states,CSS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,59.36530299,60.50250485,62.21972533,60.86476368,,58.21333748,55.51330547,56.34271361,58.16304066,58.12565169,55.49932144,55.29254476,56.3566507,59.5128172,61.03335172,61.47800744,59.47185373,60.72450476,61.88948691,59.07303162,57.70823778,55.92951192,55.34657414,56.327903,54.90685553,60.00854966,59.25255905,57.82919197,58.87432955,60.07584962,60.46128667,62.93909005,63.73425599,61.35975694,,
Cuba,CUB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6801384,63.90785625,66.55972478,67.11430802,66.56938892,67.48604904,69.4032539,70.71824897,71.45198021,72.9508509,73.27161243,72.43835308,72.3230981,72.45328608,72.46922025,73.00623279,71.65748349,71.76984497,72.88484428,72.75888584,72.04881252,70.81702822,,
Curacao,CUW,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.71088908,74.6811777,75.11843282,76.78682586,77.98830086,77.9973255,76.0630113,74.9990954,76.06267746,74.47897051,77.03039101,76.4789437,76.74724007,74.93033213,74.46368888,72.38422882,71.97396466,71.68800416,,
Cayman Islands,CYM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.62744391,84.43349952,85.00938175,86.90137908,87.61114243,87.31335872,87.19024679,87.19807762,87.31549368,87.43736874,86.83324298,87.02107036,,
Cyprus,CYP,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.43002636,66.98514945,68.66532751,69.3007998,70.23385768,69.78229312,69.33569475,68.40382789,67.3559725,66.82394612,66.7369661,66.99297876,66.09968946,66.38119812,69.98435754,71.25828583,73.91264904,75.35341708,76.92151645,76.51473767,76.24447623,75.37414414,73.78761262,72.58515208,
Czech Republic,CZE,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.58417601,50.9044835,51.48857794,50.34641448,51.56247048,52.63202523,53.50891471,54.07925467,53.9412119,55.58620011,56.38745907,54.10371586,54.08546153,54.08227288,53.95632477,54.58414852,55.53768068,55.64810179,54.69090215,54.35314854,54.25833454,53.65549868,53.76661605,54.25739148,54.46028514,55.81049397,
Germany,DEU,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.33434612,57.26305358,59.11538132,59.07413579,59.8545985,60.78912123,61.15708991,61.28449186,61.48139359,61.37464091,62.11620066,63.03577167,63.11448236,63.05555311,63.20267204,62.50504544,61.76370647,62.11379765,64.10676834,62.19673186,61.62967238,61.56544343,62.00043167,61.90091166,61.97559088,61.55376216,61.40348575,61.53874778,
Djibouti,DJI,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.20256294,70.29312812,70.43477347,71.78378311,71.88672157,71.71264815,
Dominica,DMA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,54.64170854,54.08312765,58.67405951,57.49597233,54.75878032,54.56838858,56.11726732,56.89816005,57.69052366,56.75330168,56.54341885,55.35158299,57.68344135,57.69162585,59.44249425,59.47764192,59.47523436,61.34522662,61.91643715,61.16962812,60.94677869,61.00611988,61.39008984,62.13710869,63.27688844,63.31086106,63.52814231,62.06033542,60.866861,60.89292775,59.04485026,58.48246745,59.41386476,60.29375656,59.03345124,60.15161351,59.4174958,59.28988304,59.24654,57.52030076,59.53847203,55.11023365,
Denmark,DNK,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,56.78765763,57.44660689,57.32630135,58.24905683,59.04413879,60.17362953,60.53426305,59.91750311,59.82275986,60.35406562,59.13321903,59.97158631,60.15732161,60.27155943,59.22474392,59.09242953,58.37979755,59.17654021,59.89789222,60.06037117,60.89122394,61.55192539,61.84682805,63.07349666,62.52646627,61.63392082,60.99357008,60.76917782,60.73897986,60.73630931,60.34456779,60.88685933,61.47692432,62.24140993,61.99291967,61.58732253,60.9398965,61.4861661,62.33669003,65.44256011,65.38841344,64.72815861,64.28426581,65.15086467,65.59860768,65.8338122,65.20277764,65.37197029,64.98490157,
Dominican Republic,DOM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,85.66331901,86.91327414,86.70064313,87.32993063,87.08073197,45.32147281,41.16271979,40.80981832,41.14539894,39.84559122,39.8317065,39.9459946,41.46624233,39.965029,35.79314352,34.8938653,39.83803619,40.6291535,44.39633745,43.01847676,43.06864508,44.54259982,45.98785713,44.03184175,40.52440486,59.43076781,49.87148987,60.18675302,51.56855329,47.03081193,47.66577141,46.76356071,47.34527302,48.74895077,49.6185496,49.7966521,49.8543666,50.73580128,49.42323075,50.65304422,52.13627317,53.95982695,53.77504085,55.16224866,55.1415804,55.76797211,55.59982584,54.93317361,57.24357618,59.15529467,59.29292227,59.6387827,59.9095534,58.93422949,58.58914746,59.00263017,59.95367158,59.78294157,58.89578661,
Algeria,DZA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8574796,32.23949373,34.79679766,34.90336303,33.61180632,32.73966167,30.19974513,30.18242679,32.42421521,32.50449458,39.63372766,38.18934747,39.39894317,39.51548336,41.18893779,42.87390701,47.35204679,48.06564113,45.61501595,,
East Asia & Pacific (excluding high income),EAP,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.12453681,42.23790933,42.56566135,43.37183773,43.12463883,44.58266654,44.44692804,44.5636871,45.62142917,46.89619503,47.92686155,50.09568473,51.27708983,51.36481993,51.6306153,
Early-demographic dividend,EAR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,40.70652378,40.75719426,40.66649901,41.85880879,41.81270647,41.52270735,41.16560814,41.42312767,40.08271252,38.45857589,40.34809231,40.93554474,42.43884793,42.97880463,42.59501781,44.49949061,44.74062654,45.78995381,46.12042947,45.57229671,46.64205824,47.1252336,46.36147059,46.35284588,45.86083758,45.79337102,46.96231319,47.57193179,47.24267015,47.21828919,47.94762111,47.39508269,48.20112005,49.07178236,49.28010399,48.5432672,50.12521089,49.47786205,49.44116785,48.52479186,48.22061297,48.27005826,48.55911528,48.62191835,50.77667037,49.77409042,49.15025391,50.27432876,50.69357222,51.36518766,53.13589893,53.43283642,53.18052086,52.55437439,
East Asia & Pacific,EAS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.13573457,55.43821649,55.59687324,56.05047916,56.28336739,57.5371482,56.97437133,57.46600708,58.03143685,58.60546016,58.73301159,59.38373833,59.98447865,59.75570124,,
Europe & Central Asia (excluding high income),ECA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.60451468,35.9628326,38.85917065,45.05012429,43.67338772,43.68909302,48.85624026,47.89507224,48.99866839,49.25308562,49.06642528,49.06895835,50.48686921,51.57405375,51.55675821,50.05124323,49.26359535,49.74576276,50.81847864,50.72058984,53.3246883,52.18033711,51.85374033,52.88504555,53.9141387,53.8744471,54.30938781,54.7289056,54.44152538,53.53121577,
Europe & Central Asia,ECS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.60932062,59.17803951,59.78100527,59.66468772,59.48865618,59.69980646,60.08216782,60.38926725,60.60733836,60.65936994,61.42780198,62.07443217,62.44276405,62.24446752,62.25991704,62.05824892,62.32405654,62.89707951,64.82750972,64.09655378,63.81834266,64.15974248,64.47886671,64.5843274,64.5423507,64.59245668,64.51356314,64.31195891,
Ecuador,ECU,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,40.97236977,41.13270537,40.08213902,39.89295186,40.12437076,41.08325398,42.44136985,42.1198399,40.69539699,43.74481423,41.65246483,41.45911584,42.03186726,44.55547586,45.73390078,48.57968541,49.34073656,49.27154473,50.16847242,51.13200381,53.34669282,53.01345687,51.82051475,52.55374962,48.36600607,47.76234864,47.26165222,46.92110417,44.41885137,44.39157688,45.11812751,44.68839033,44.6020559,44.2870525,46.03408447,47.80711977,49.4611756,50.18656051,52.08548684,49.51855445,45.26796015,50.38035298,51.87288707,54.18421035,54.05527779,53.42835085,51.78037737,51.29112763,49.5339909,52.05995276,51.14920751,49.30742671,48.975194,49.25344156,49.34507173,51.37334502,51.55426237,51.23112746,51.62351525,
"Egypt, Arab Rep.",EGY,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,41.19333697,40.94045489,40.70942841,40.07690195,39.53113553,38.3977047,38.96454423,39.57708695,38.06222922,37.15208194,42.05709645,43.13475724,43.81863168,41.14836127,42.46155924,42.30392342,42.15016556,40.61316216,42.69074085,40.88026383,40.81156431,41.68564225,47.76451728,47.90225564,48.3164557,48.84450402,48.67573696,50.22136214,49.68344253,49.74156195,49.62943664,48.66755351,47.22070453,47.28930412,46.90685714,47.67647059,47.73365301,48.15193682,48.28789144,47.55581925,46.52599236,46.45798718,45.9905252,44.90423952,45.09107768,45.92922934,44.68999514,46.97326799,46.66829704,46.56606218,46.23272004,45.71602363,51.77162477,52.3007364,52.32098122,53.17054708,54.48328043,53.02054179,51.35847794,
Euro area,EMU,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.54889886,60.31106303,61.56889429,61.53772747,61.29920054,61.7257774,61.91212185,62.00512945,62.2443867,62.43995949,62.97755724,63.5490466,63.93013269,63.99719574,64.22969952,63.89941434,63.96931077,64.76368961,66.57820216,65.97093097,65.82737908,65.99213863,66.23682102,66.3314669,66.05118044,65.91594991,65.6920682,65.64888896,
Eritrea,ERI,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.22179794,59.74319251,59.4233364,59.25110371,59.01372334,59.10313346,59.48968447,59.84321116,59.72143398,59.92407885,59.65283494,59.88626691,61.10082559,62.98228404,65.66652951,65.41799461,66.66809909,67.40410554,67.46414375,67.47104508,67.01641285,66.74544556,66.10592814,65.93166304,
Estonia,EST,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.03862579,56.43800025,56.49225983,58.25695833,62.07026021,60.17771943,59.63861794,59.62987384,59.51872733,59.57246738,59.08319348,58.26117571,57.67716822,60.38509111,61.3097947,60.21889558,58.69074529,59.08257503,59.45759395,59.53711454,60.14373478,60.16263061,59.95124224,59.91295098,
Ethiopia,ETH,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,30.76698724,32.44916677,31.76160188,35.5477507,33.20554378,33.86420008,34.42839304,35.35196094,35.7811669,36.30578648,29.67222185,26.82843948,28.7081792,33.79767367,33.13146565,33.27439039,27.36944418,32.84027522,35.85854218,37.44799278,38.49928333,41.44314132,42.7501558,40.07365782,39.1449503,38.57263514,39.11411058,37.90012961,38.77081548,41.75507409,41.43005659,38.5815205,39.67009798,39.8920085,39.54570915,36.72458993,36.63829202,36.52267105,
European Union,EUU,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.55138616,61.42271325,62.36844871,62.26849567,60.91087829,61.32649397,61.55389988,61.83378873,62.19836332,62.39874,63.02981145,63.59146175,64.0019286,64.04097277,64.27273989,64.00378533,64.1064194,64.83649126,66.60405029,65.91673351,65.63195833,65.92232111,66.11692927,66.2209142,66.04825375,65.99236311,66.03622332,65.99607553,
Fragile and conflict affected situations,FCS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.14016276,44.79039658,42.1683485,40.01482675,41.74465394,42.72726711,43.10384401,48.40309668,47.09228057,44.36328603,42.83171935,
Finland,FIN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,45.70065509,47.41719039,47.53740867,47.33536173,47.12346432,46.79947747,47.88418124,48.45555789,48.9746809,49.13267786,50.33027366,51.16034428,51.71141385,50.58368294,50.50332251,52.2986485,55.68869161,56.69636544,56.11909316,55.12405253,54.3345915,55.07642563,54.28037349,53.5030154,53.6916083,52.89187662,54.25202684,54.857744,55.14914,55.74625971,55.78239155,54.8814117,54.61186383,56.15323859,59.49488756,58.85034741,59.20688377,60.60372486,60.2430436,60.66898975,60.77960677,60.19909938,59.62003948,59.17594444,
Fiji,FJI,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,30.64202335,32.91366906,36.64383562,39.34837093,40.06116208,39.78052126,42.68675455,42.17935349,46.76734309,46.11557597,46.79280319,47.66666667,47.72404912,47.40975818,51.35583307,53.51751638,52.04177423,51.15381202,53.1528025,53.53902811,55.89090738,56.08060848,55.63197873,53.54368201,50.57214032,53.07438901,47.64692503,48.93405051,48.69946621,47.74437736,46.74432282,45.92644439,47.64542207,48.22289157,49.22099831,50.26885804,50.47447259,53.08583808,53.72752051,53.41507307,53.23905815,52.5192256,56.8338607,56.32179185,57.63075004,57.46719435,58.48383082,57.48799876,58.15736728,57.99604228,56.87172141,55.54368079,55.43723574,54.50839377,53.96480889,53.96480889,
France,FRA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,52.59988226,52.82041771,52.60756485,52.99869077,54.89833641,55.82933406,56.19048318,57.25586444,57.09450253,56.96516913,57.83075459,58.74486505,58.71867902,59.37430824,60.06732388,60.05762259,60.56265928,61.06710063,61.297212,61.83702881,61.99492001,62.81925978,63.5787629,64.83615105,64.95045628,64.77382327,65.10781256,65.39704837,65.48706409,65.88955453,66.31110149,66.93095826,67.41361948,68.05820444,68.16537844,68.52741229,68.71738294,69.0074999,69.65403186,70.75141679,70.65197072,70.17969081,70.27949966,70.30369041,70.3461076,70.20872149,70.50541844,70.30286315,70.33861858,
Faroe Islands,FRO,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.72268545,52.14515118,50.89277367,50.75012825,52.06753341,55.23719531,56.003322,57.01353099,54.53474676,55.0590368,58.34025499,60.67052613,58.3335249,58.70823487,60.40943181,59.07701484,57.37384217,56.41354071,52.88853535,52.6411161,,
"Micronesia, Fed. Sts.",FSM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.15605351,65.24887858,64.91128901,66.49598239,65.26082243,64.2712747,61.39658752,60.68807619,58.88642943,57.19180802,59.83038255,64.08543538,61.92778279,,,,
Gabon,GAB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,33.89588007,33.22279285,33.51280217,17.78306467,39.06518224,39.81981982,39.90063575,38.02393713,36.0768351,35.79192618,33.85475221,40.62798287,35.66819355,40.5338982,28.43691149,31.31487673,32.63801975,36.27933932,35.66394659,30.79429103,32.81353572,35.47403525,33.24080999,36.66331502,34.19868911,26.72109297,43.25443285,40.15918081,53.974258,49.58442531,49.67913119,47.76410723,48.42878954,46.26740874,38.29495057,39.60488041,37.54119747,39.13029494,49.83742911,43.89063044,37.53117898,37.94173352,38.86530391,38.81635046,36.28491492,29.56509744,30.9213104,31.34843973,28.98311865,36.8182127,32.43377155,27.52313047,29.57431048,31.86202152,35.34740028,39.02919298,41.74281248,42.64969126,,
United Kingdom,GBR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.31590615,67.54294801,68.50823986,69.40838133,69.40502826,64.44900158,64.66208857,65.23220855,66.02753325,66.7342929,66.44273923,67.86947194,68.2748978,69.11435663,69.72504178,69.87441251,69.89887455,70.26083369,70.92884145,72.5708799,71.4664755,70.70911972,71.0416031,70.59369903,70.76774594,70.79963014,70.95572331,70.5643314,70.5419592,
Georgia,GEO,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,37.16814159,36.58536585,36.15384615,37.12121212,35.71428571,32.14285714,34.30656934,35.21126761,35.61643836,34.72222222,33.33333333,31.77083333,22.92225201,,,,41.36593941,44.80108896,48.02572629,49.20262499,53.24342214,52.91129757,52.35310685,51.42279983,51.69223253,51.08424404,55.22520105,56.84543775,60.71067214,60.65640307,61.38415778,59.098994,58.65565037,59.07223445,58.85490815,58.75656577,58.5309373,57.6323897,58.42107441,
Ghana,GHA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,35.04865816,31.12334134,34.54759842,32.87680965,33.61180979,33.39488602,37.89162902,37.41755505,37.43506221,27.52769815,27.33525456,27.74617181,26.24639509,27.88768121,28.23311748,28.41348798,28.81502624,29.15890698,29.21411322,29.06676018,28.67829438,28.91462953,46.45903144,47.1685501,46.17389681,47.93620711,48.18116083,45.8448786,47.58295025,39.1494194,36.11345025,39.542166,43.09141452,42.34893326,,
Gibraltar,GIB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,41.24796463,45.70407761,42.49825317,41.16300267,44.53458236,48.05739386,53.53319166,50.86058896,51.32825342,49.6335167,49.45454516,46.72332594,43.69442377,45.33068979,41.40791549,40.03965437,39.4159487,40.55903327,39.24554131,37.888857,44.90644512,45.56412353,43.71346815,44.28026763,43.40421079,43.8765181,42.22302379,43.52544577,43.35338786,45.50622732,41.92930695,40.1892853,41.71404336,
"Gambia, The",GMB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,59.46801773,59.39323221,59.41690962,59.45802338,61.54199174,61.44104803,59.45945946,59.53125,59.48749237,59.03961585,57.74931608,59.4505102,61.41183036,61.66087297,59.96624728,56.88873066,54.99847468,56.79155597,55.34927627,59.97497013,59.87087741,58.60136468,63.10685039,63.7319303,64.6479592,66.48112061,67.50427693,67.5934548,66.14373936,63.76733236,61.35044925,63.84531229,64.72775119,60.39354793,60.64504217,59.80754298,60.06809109,58.40268446,53.20311662,53.42991142,57.28148599,58.40976448,55.57069332,54.95840772,53.0922759,62.05252409,60.96122915,57.12251283,56.93840607,53.15346967,52.84816273,56.55488774,,
Guinea-Bissau,GNB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,31.29898128,33.07149546,31.75654214,32.72356953,33.12841143,26.86631438,36.38376803,31.20651357,28.39970962,28.5486616,39.07775683,34.81024372,38.8314677,46.10287761,44.31139123,37.872009,34.94743829,27.14557379,25.41271466,31.9692709,19.28590899,34.23516405,38.67475628,33.17169095,30.87744416,30.80838372,29.02413148,29.57032122,24.55582923,26.65125639,41.80038322,46.06596999,38.81651129,38.26753396,39.38740524,38.9795681,41.39375119,41.63026696,38.28257967,40.74379551,39.36506427,40.56142531,38.06588447,40.10978657,41.92935484,36.42825408,36.35287489,32.52330325,34.82446958,
Equatorial Guinea,GNQ,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.69139345,17.46909509,15.41467103,23.67710229,24.73255121,22.13151865,22.9343465,27.16618509,29.01926071,39.12221535,45.18072181,41.66998551,40.50219542,
Greece,GRC,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.00024406,65.07669937,65.9952921,66.38315981,64.7539442,65.15083524,64.47620693,64.76828213,64.2026373,65.6019221,67.6615538,65.42151596,67.17732827,69.89138237,71.29643916,71.61376295,71.23359516,70.81266889,70.82655203,70.84376437,70.36874322,68.84899098,68.66785187,68.05900849,
Grenada,GRD,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,60.0712491,61.03507595,58.85953259,62.54043725,60.45429821,60.19408993,60.84782951,62.34555149,62.67336197,63.0053464,59.82105761,59.5657529,61.50710352,63.08244316,61.57827454,63.53586173,65.26228734,65.39273838,65.2457857,65.30132561,64.43882255,64.77591029,64.17127437,64.70566116,66.7382698,65.49960563,64.62226501,66.39738426,61.57674691,63.83822607,64.98692643,66.68323218,69.60303855,68.3660722,69.1447656,70.46612092,69.73973993,68.27586515,66.76277398,66.93208282,66.94064995,66.68430708,
Greenland,GRL,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2084997,65.32829,63.74232631,63.9017667,65.42666547,63.58363355,67.28699089,65.62721978,64.46666343,61.64786822,63.90795451,63.55714375,62.93639748,60.23529154,61.41479447,,
Guatemala,GTM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,54.2207792,53.65410225,54.02700378,53.41526855,53.64113639,54.01907563,53.48689541,52.94841289,52.90863876,53.37782234,53.45772786,52.60241667,52.8122506,52.95989019,53.0938008,53.16834757,53.2678901,53.63937434,54.1539081,54.61746616,54.47888134,54.29902542,54.17480615,53.96057252,54.26015178,54.33308072,54.6845542,54.70572114,55.25427388,55.82718913,56.18768392,56.25846109,56.29900637,56.5657328,56.83376707,57.38773579,53.92243175,53.47133451,53.99147797,54.07624505,55.35758364,55.81135153,56.10233061,57.10139573,57.98817475,58.51784223,58.01325936,58.5892674,59.20394633,59.21494016,60.4015212,61.47560473,62.13797562,62.86531726,
Guam,GUM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,38.48526388,38.38669178,36.05625374,36.54165284,36.32824199,36.71724138,37.21707819,36.79755467,36.34385201,35.01805054,35.5862584,36.53607516,38.41148006,43.16066998,33.29841835,31.93263158,38.50013203,39.53054148,38.50280035,38.84322449,36.20689655,39.94990858,41.21715076,43.32425068,42.99458551,40.71794872,39.12442116,34.50359037,38.61769064,26.91190863,32.6651784,25.55047991,26.12658878,23.54542994,22.24242242,21.87921199,22.67793436,25.92380768,28.99001846,30.07075606,33.15186178,34.29962265,34.52811293,35.39746224,34.86255797,37.9228861,44.01456914,42.26505685,41.38931869,42.33825793,43.13084617,42.76401664,42.42044926,43.22736139,44.54520702,43.33767023,41.11108501,42.01539195,,
High income,HIC,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.000269,65.59302009,65.83228354,65.83403577,66.77163259,67.46492848,67.55830851,67.3340674,67.33505744,67.08995471,67.28566152,67.83734287,69.75789852,69.09454565,68.75027452,69.00536987,69.04161922,69.04821458,69.55821865,69.9987988,69.84734731,,
"Hong Kong SAR, China",HKG,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.75806822,84.69066913,85.60941187,87.70973104,88.3525482,89.0584757,89.95790072,90.29044874,87.82081503,88.39707216,90.91329774,91.50840299,91.92163801,91.11384952,90.47546355,89.8369248,89.5335975,88.60231539,,
Honduras,HND,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,39.50543721,38.95283549,38.07865893,39.11506582,38.79649891,37.15718077,38.06709701,37.27637519,37.02071738,38.43562587,41.0096888,41.51847469,42.09216327,40.93151457,40.88931851,43.06050267,43.1008881,40.58101349,36.57438585,39.03704029,41.61313803,45.18360266,46.51841309,48.74514182,48.61938643,49.81291999,49.86448016,48.98279678,48.34985153,46.8857051,44.24526286,46.43893001,45.57427336,47.56877152,45.91393637,46.11034653,45.78547453,47.35649366,47.84131628,50.69483414,50.7396802,53.01898312,54.84049282,55.66329967,56.02557157,56.39693405,56.95227061,58.34235286,59.63987076,61.06441845,60.63544569,58.20633392,58.61834213,60.97361923,60.15394318,58.83306705,58.38038207,56.82448851,57.11377931,
Heavily indebted poor countries (HIPC),HPC,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,42.68426167,42.76629917,41.70510908,42.17745718,42.77950285,41.5766618,40.86991725,40.38788486,40.40598172,40.61527136,40.55179041,42.15677205,41.70610648,40.2380118,39.44329905,41.22903628,41.52886529,42.45714368,42.808411,42.96078595,43.14020942,43.33332445,43.02384995,44.00255484,44.45397413,43.55652733,45.3042338,45.02951065,43.90116979,43.78436718,43.82734649,43.82140269,45.08650779,44.33978006,43.88502222,44.7161356,
Croatia,HRV,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.43357753,52.599554,51.96419922,52.56264423,53.77804308,53.1725162,53.63528711,54.16935911,55.00020422,54.08145144,55.40146923,55.46974233,56.73290274,56.97505119,57.65858673,58.25498796,58.63851219,58.06823743,57.89644347,58.17234648,57.78317673,57.699235,57.81175912,58.0279241,
Haiti,HTI,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.61875275,39.95207591,43.53503345,40.19044642,40.94969559,42.96308609,42.99319753,42.84086344,41.07906403,42.14528571,41.35667254,40.70684581,43.02705594,44.97221272,43.27732782,43.24332729,62.75014517,41.4049739,40.23918793,40.9522636,24.16869979,20.77867657,17.99133668,24.49881659,24.76477527,,,,,,,
Hungary,HUN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.92053716,52.7445137,52.31429495,52.18660292,52.95086978,53.4608722,54.52596754,55.98127903,55.95834623,54.72821833,55.52804802,56.27627159,55.95660924,56.59255495,56.94877017,56.36718102,55.68969273,54.94316332,55.35337186,54.57663074,53.65253448,54.96143026,55.24469944,54.39820886,
